candidate_id,expression_hash,run,source_round,generator_arm,generator_route,source_generator,source_lane,factor_lane,field_family,primitive_family,event_state_family,horizon_bucket,turnover_bucket,family_id,motif_id,subtree_hashes,phase3ca_proxy_quality,proxy_quality,aligned_ic_mean,spread_hit_rate,mean_one_way_turnover,fields,expression,train_reward,train_day_sortino,train_minute_sortino,train_worst_horizon_day_sortino,train_median_horizon_day_sortino,train_horizon_sortino_stdev,train_day_mcmc_p25,train_day_mcmc_prob_gt_0,train_mean_one_way_turnover,validation_day_sortino,validation_day_mcmc_prob_gt_0,holdout_day_sortino,holdout_day_mcmc_prob_gt_0,inherited_blockers,train_reward_blockers,train_reward_decision,seed,round_id,parent_id,mutation_type,blocker_flags,validation_mcmc_prob_gt_0,holdout_mcmc_prob_gt_0,parallel_chunk_id
phase3cp_01186,43cc75731d3ea006b3efcd0b,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_residual,limit_event_state+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,f6a37a8f48af950fd3,b8f2779e01ca255db4,5918baec3e17,0.23482072,0.03795936,0.03795936,0.5531431,0.34,close|ctx_sent_downlimit_num|high|low,"CSRank(SafeCSResidual(CSRank(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2)),CSRank(Mean(CSRank(ValidRatioGate($ctx_sent_downlimit_num,60,0.8)),30)),20,5,0.8))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,,,1
phase3cp_00266,09a62a00091b2429aeb1ac08,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_product,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,a795e5550469306208,c407117e47d8c75905,86930603cf7f,0.23856429,0.03905385,0.03905385,0.55467539,0.28,close|ctx_zls_strong|high|low,"CSRank(Mul(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))),15),2),Mean(CSRank(MaskedZScore($ctx_zls_strong,60,0.8)),30)))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,,,2
phase3cp_00392,82f06ccfb6d802b9b0d00443,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_spread,flow_amount_volume+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,28627352feb4ccd03c,ad7fdef2f7f36b4d42,230ac960b446,0.23823325,0.03895712,0.03895712,0.55453996,0.28,amount|close|ctx_zls_df_num|high|low,"CSRank(Sub(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),15),2),Mean(CSRank(SafeCSResidual($ctx_zls_df_num,$amount,20,5,0.8)),30)))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,,,2
phase3cp_00576,a6009c6caf2318533be1684d,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_opening_divergence::coverage_guarded_context::slow_spread,opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,low_turnover,c21e97e6f271059941,2306bd5c7cbb5bdf49,a26c27f3b6c8,0.2374236,0.03872046,0.03872046,0.55420864,0.28,ctx_sent_damian_num|m1_first15_last_close|open,"CSRank(Sub(Delay(Mean(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),15),2),Mean(CSRank(MaskedZScore($ctx_sent_damian_num,60,0.8)),30)))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,,,2
phase3cp_01057,72f196d27eeaf813ad71c234,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_spread,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,92d3d28676afaf21ef,103b4941db61d116ab,aa36f690ff2f,0.23490533,0.03798402,0.03798402,0.55317763,0.34,close|ctx_sent_mian_num|high|low,"CSRank(Sub(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2),Mean(CSRank(MaskedZScore($ctx_sent_mian_num,60,0.8)),30)))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,,,2
phase3cp_01092,c0a3c96917d9fd970d1b5908,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_opening_divergence::coverage_guarded_context::slow_residual,opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,low_turnover,4fcaf84faedbaa661f,b5e3096e252f40ba98,e73c8275c5dc,0.234871,0.03797397,0.03797397,0.55316355,0.34,ctx_sent_up_num|m1_first5_last_close|open,"CSRank(SafeCSResidual(CSRank(Delay(Mean(ZScore(Div(Sub($m1_first5_last_close,$open),Add(Abs($open),0.000001))),15),2)),CSRank(Mean(CSRank(MaskedZScore($ctx_sent_up_num,60,0.8)),30)),20,5,0.8))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,,,2
phase3cp_01190,34a98bdf2eb377ee0441e2d8,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_residual,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,5065454078b42f72b9,a1608f01411599d04b,37373aa10625,0.23482072,0.03795936,0.03795936,0.5531431,0.34,close|ctx_zls_strong|high|low,"CSRank(SafeCSResidual(CSRank(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2)),CSRank(Mean(CSRank(ValidRatioGate($ctx_zls_strong,60,0.8)),30)),20,5,0.8))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,,,2
phase3cp_01036,eaab90912c808a4316ebdb6c,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_spread,limit_event_state+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,964ae7c48530691829,d9dfba97e4ef34c770,4d870a1aa15a,0.23251133,0.03728402,0.03728402,0.55219763,0.34,close|ctx_sent_downlimit_num|high|low,"CSRank(Sub(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2),Mean(CSRank(MaskedZScore($ctx_sent_downlimit_num,60,0.8)),30)))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,,,2
phase3cp_00362,d935fcdd70d49b595865e5c4,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_spread,flow_amount_volume+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,7515590afd4e039d05,a79e1d4b1eaa066262,f9c8130e4598,0.23823325,0.03895712,0.03895712,0.55453996,0.28,amount|close|ctx_ths_hot_circulation_value|high|low,"CSRank(Sub(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2),Mean(CSRank(SafeCSResidual($ctx_ths_hot_circulation_value,$amount,20,5,0.8)),30)))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,,,3
phase3cp_00425,a6f39d6cf837af7ebaed551b,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_opening_divergence::coverage_guarded_context::slow_product,opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,low_turnover,78c3571236aed1e0f2,002df0dfa76aaece11,f4a4345f395e,0.23758888,0.03876858,0.03876858,0.55427602,0.28,ctx_zls_df_num|m1_first5_last_close|open,"CSRank(Mul(Delay(Mean(ZScore(Div(Sub($m1_first5_last_close,$open),Add(Abs($open),0.000001))),15),2),Mean(CSRank(MaskedZScore($ctx_zls_df_num,60,0.8)),30)))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,,,3
phase3cp_01061,64109d79ae50723b2a5cb6d7,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_spread,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,44a01bc056e6964faa,07d4443006662cd82f,9561495e3321,0.23490533,0.03798402,0.03798402,0.55317763,0.34,close|ctx_sent_up_num|high|low,"CSRank(Sub(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2),Mean(CSRank(MaskedZScore($ctx_sent_up_num,60,0.8)),30)))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,,,3
phase3cp_01130,f288914e26cf38f33c7081df,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_opening_divergence::coverage_guarded_context::slow_residual,opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,low_turnover,a6830ad74b4e0fce9e,144e072b1468f474cf,c4d2da4d9d13,0.23486993,0.03797356,0.03797356,0.55316298,0.34,ctx_sent_down_num|m1_first15_last_close|open,"CSRank(SafeCSResidual(CSRank(Delay(Mean(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),15),2)),CSRank(Mean(CSRank(ValidRatioGate($ctx_sent_down_num,60,0.8)),30)),20,5,0.8))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,,,3
phase3cp_01173,9034922e08c5b2d2a9a11980,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_residual,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,5065454078b42f72b9,a1608f01411599d04b,37373aa10625,0.23482072,0.03795936,0.03795936,0.5531431,0.34,close|ctx_zls_strong|high|low,"CSRank(SafeCSResidual(CSRank(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2)),CSRank(Mean(CSRank(MaskedZScore($ctx_zls_strong,60,0.8)),30)),20,5,0.8))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,,,3
phase3cp_01193,2b0c57202d93f15be70765e8,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_residual,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,80b30fb062225c9a3e,df18672db88bc3d3df,23c052007a14,0.23482072,0.03795936,0.03795936,0.5531431,0.34,close|ctx_ths_hot_last_pct|high|low,"CSRank(SafeCSResidual(CSRank(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2)),CSRank(Mean(CSRank(ValidRatioGate($ctx_ths_hot_last_pct,60,0.8)),30)),20,5,0.8))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,,,3
phase3cp_00284,df594458a74cd5db0e540475,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_product,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,a795e5550469306208,c407117e47d8c75905,86930603cf7f,0.23848876,0.03903174,0.03903174,0.55464444,0.28,close|ctx_zls_strong|high|low,"CSRank(Mul(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),15),2),Mean(CSRank(MaskedZScore($ctx_zls_strong,60,0.8)),30)))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,,,4
phase3cp_00314,170eef8110f34aa0a2dfaace,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_spread,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,c12d5ece35c1cf9e2e,38c270fb7913f3652d,094d22f5152b,0.23843015,0.03901456,0.03901456,0.55462038,0.28,close|ctx_zls_lbgd|high|low,"CSRank(Sub(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))),15),2),Mean(CSRank(ValidRatioGate($ctx_zls_lbgd,60,0.8)),30)))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,,,4
phase3cp_01133,e32e215697d79da4a88fcb37,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_opening_divergence::coverage_guarded_context::slow_residual,opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,low_turnover,b9b9bdcbc613d1dfbe,fa731ee79c11916515,d858f3dca3c3,0.23486993,0.03797356,0.03797356,0.55316298,0.34,ctx_ths_hot_rank|m1_first15_last_close|open,"CSRank(SafeCSResidual(CSRank(Delay(Mean(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),15),2)),CSRank(Mean(CSRank(MaskedZScore($ctx_ths_hot_rank,60,0.8)),30)),20,5,0.8))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,,,4
phase3cp_01182,5fbb03467f627d6c13708254,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_residual,limit_event_state+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,f6a37a8f48af950fd3,b8f2779e01ca255db4,5918baec3e17,0.23482072,0.03795936,0.03795936,0.5531431,0.34,close|ctx_sent_downlimit_num|high|low,"CSRank(SafeCSResidual(CSRank(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2)),CSRank(Mean(CSRank(MaskedZScore($ctx_sent_downlimit_num,60,0.8)),30)),20,5,0.8))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,,,4
phase3cp_01205,bc09b57d9fb27165e4c249b2,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_residual,flow_amount_volume+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,d0c51be61bb57bddff,18f6d66bdc54e3f9b3,31151d05de9a,0.23481325,0.03795712,0.03795712,0.55313996,0.34,amount|close|ctx_sent_zb_num|high|low,"CSRank(SafeCSResidual(CSRank(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2)),CSRank(Mean(CSRank(SafeCSResidual($ctx_sent_zb_num,$amount,20,5,0.8)),30)),20,5,0.8))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,,,4
phase3cp_01004,0e4a35eccf0e137a464d915a,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_product,limit_event_state+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,ecedbd0470ab289caf,a938cb948376b010ed,202d9f69e403,0.23267476,0.03733174,0.03733174,0.55226444,0.34,close|ctx_sent_uplimit_num|high|low,"CSRank(Mul(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2),Mean(CSRank(MaskedZScore($ctx_sent_uplimit_num,60,0.8)),30)))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,,,4
phase3cp_01056,7767c03ec2e1d0e84dcf23b0,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_spread,limit_event_state+range_location,cross_sectional+time_series+arithmetic+state_transform,high_board,multi_or_unknown,low_turnover,5810b021e86a79d3f1,74f1940eaacb91871b,22f6cb2eda3a,0.23251133,0.03728402,0.03728402,0.55219763,0.34,close|ctx_sent_lb_2_num|high|low,"CSRank(Sub(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2),Mean(CSRank(MaskedZScore($ctx_sent_lb_2_num,60,0.8)),30)))",-2.0,,,,,,,,,,,,,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,,,4
