field_uid,field_name,record_kind,data_family,source_table,source_field,entity_scope,semantic_role,field_role,pit_status,materialization_status,search_status,recommended_routes,information_status,information_qualified,core_pack_selected,coverage,sample_unique,normalized_entropy,temporal_change_rate,semantic_support_group,qualification_state,qualification_reason,raw_generator_exposure,blocked_reason
source::cn_source::profit_sheet_report_em::CASHFLOW_HEDGE_VALID_YOY,profit_sheet_report_em.CASHFLOW_HEDGE_VALID_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,CASHFLOW_HEDGE_VALID_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0140296614,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::COMMISSION_NI_OTHER,profit_sheet_report_em.COMMISSION_NI_OTHER,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,COMMISSION_NI_OTHER,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0006749665,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::COMMISSION_NI_OTHER_YOY,profit_sheet_report_em.COMMISSION_NI_OTHER_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,COMMISSION_NI_OTHER_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0003523177,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::COMPENSATE_EXPENSE,profit_sheet_report_em.COMPENSATE_EXPENSE,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,COMPENSATE_EXPENSE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0010866219,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::COMPENSATE_EXPENSE_YOY,profit_sheet_report_em.COMPENSATE_EXPENSE_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,COMPENSATE_EXPENSE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0010087412,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::CONTINUED_NETPROFIT,profit_sheet_report_em.CONTINUED_NETPROFIT,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,CONTINUED_NETPROFIT,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_SEMANTICS_UNRESOLVED,False,False,0.4835986842,,,,,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::CONTINUED_NETPROFIT_YOY,profit_sheet_report_em.CONTINUED_NETPROFIT_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,CONTINUED_NETPROFIT_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_SEMANTICS_UNRESOLVED,False,False,0.4043420374,,,,,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::CONVERT_DIFF,profit_sheet_report_em.CONVERT_DIFF,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,CONVERT_DIFF,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_SEMANTICS_UNRESOLVED,False,False,0.2745852850,,,,,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::CONVERT_DIFF_YOY,profit_sheet_report_em.CONVERT_DIFF_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,CONVERT_DIFF_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_SEMANTICS_UNRESOLVED,False,False,0.2294404082,,,,,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::CREDITOR_FAIRVALUE_CHANGE,profit_sheet_report_em.CREDITOR_FAIRVALUE_CHANGE,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,CREDITOR_FAIRVALUE_CHANGE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0154686011,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::CREDITOR_FAIRVALUE_CHANGE_YOY,profit_sheet_report_em.CREDITOR_FAIRVALUE_CHANGE_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,CREDITOR_FAIRVALUE_CHANGE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0088858231,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::CREDITOR_IMPAIRMENT_RESERVE,profit_sheet_report_em.CREDITOR_IMPAIRMENT_RESERVE,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,CREDITOR_IMPAIRMENT_RESERVE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0117117819,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::CREDITOR_IMPAIRMENT_RESERVE_YOY,profit_sheet_report_em.CREDITOR_IMPAIRMENT_RESERVE_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,CREDITOR_IMPAIRMENT_RESERVE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0063268841,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::CREDITRISK_FAIRVALUE_CHANGE,profit_sheet_report_em.CREDITRISK_FAIRVALUE_CHANGE,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,CREDITRISK_FAIRVALUE_CHANGE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0028927137,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::CREDITRISK_FAIRVALUE_CHANGE_YOY,profit_sheet_report_em.CREDITRISK_FAIRVALUE_CHANGE_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,CREDITRISK_FAIRVALUE_CHANGE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0001001324,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::CREDIT_IMPAIRMENT_INCOME,profit_sheet_report_em.CREDIT_IMPAIRMENT_INCOME,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,CREDIT_IMPAIRMENT_INCOME,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_SEMANTICS_UNRESOLVED,False,False,0.3504448474,,,,,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::CREDIT_IMPAIRMENT_INCOME_YOY,profit_sheet_report_em.CREDIT_IMPAIRMENT_INCOME_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,CREDIT_IMPAIRMENT_INCOME_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_SEMANTICS_UNRESOLVED,False,False,0.2743256825,,,,,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::CREDIT_IMPAIRMENT_LOSS,profit_sheet_report_em.CREDIT_IMPAIRMENT_LOSS,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,CREDIT_IMPAIRMENT_LOSS,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0088895317,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::CREDIT_IMPAIRMENT_LOSS_YOY,profit_sheet_report_em.CREDIT_IMPAIRMENT_LOSS_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,CREDIT_IMPAIRMENT_LOSS_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0061896656,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::CURRENCY,profit_sheet_report_em.CURRENCY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,CURRENCY,STOCK_REPORT_PERIOD,METADATA_BLOCKED,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,SOURCE_METADATA_SIDECAR_ONLY,NOT_DIRECTLY_EXPOSED,BLOCKED,SOURCE_QUALIFICATION_EVIDENCE_BLOCKED_METADATA,False,False,0.9999443709,,,,,BLOCKED_METADATA,"metadata, key, or source lineage field",False,METADATA_NOT_SEARCHABLE
source::cn_source::profit_sheet_report_em::DEDUCT_PARENT_NETPROFIT,profit_sheet_report_em.DEDUCT_PARENT_NETPROFIT,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,DEDUCT_PARENT_NETPROFIT,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_DERIVED_ONLY,False,False,0.9399724821,,,,,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::DEDUCT_PARENT_NETPROFIT_YOY,profit_sheet_report_em.DEDUCT_PARENT_NETPROFIT_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,DEDUCT_PARENT_NETPROFIT_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_DERIVED_ONLY,False,False,0.8595105380,,,,,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::DILUTED_EPS,profit_sheet_report_em.DILUTED_EPS,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,DILUTED_EPS,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_SEMANTICS_UNRESOLVED,False,False,0.8395767737,,,,,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::DILUTED_EPS_YOY,profit_sheet_report_em.DILUTED_EPS_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,DILUTED_EPS_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_SEMANTICS_UNRESOLVED,False,False,0.7546645008,,,,,SEMANTICS_UNRESOLVED,"unit, period, sign, or field semantics are not asserted from exact local evidence",False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::DISCONTINUED_NETPROFIT,profit_sheet_report_em.DISCONTINUED_NETPROFIT,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,DISCONTINUED_NETPROFIT,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0211205186,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::DISCONTINUED_NETPROFIT_YOY,profit_sheet_report_em.DISCONTINUED_NETPROFIT_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,DISCONTINUED_NETPROFIT_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_LOW_COVERAGE_ARCHIVE,False,False,0.0073393339,,,,,LOW_COVERAGE_ARCHIVE,coverage below 0.10 without asserted applicability,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::EARNED_PREMIUM,profit_sheet_report_em.EARNED_PREMIUM,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,EARNED_PREMIUM,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_INDUSTRY_SPECIFIC,False,False,0.0096238360,,,,,INDUSTRY_SPECIFIC,native identifier suggests sector scope but unit/applicability contract is unresolved,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::EARNED_PREMIUM_BALANCE,profit_sheet_report_em.EARNED_PREMIUM_BALANCE,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,EARNED_PREMIUM_BALANCE,STOCK_REPORT_PERIOD,FUNDAMENTAL_LEVEL|FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_XS_LEVEL|SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_INDUSTRY_SPECIFIC,False,False,0.0000000000,,,,,INDUSTRY_SPECIFIC,native identifier suggests sector scope but unit/applicability contract is unresolved,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::EARNED_PREMIUM_BALANCE_YOY,profit_sheet_report_em.EARNED_PREMIUM_BALANCE_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,EARNED_PREMIUM_BALANCE_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_INDUSTRY_SPECIFIC,False,False,0.0000000000,,,,,INDUSTRY_SPECIFIC,native identifier suggests sector scope but unit/applicability contract is unresolved,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
source::cn_source::profit_sheet_report_em::EARNED_PREMIUM_YOY,profit_sheet_report_em.EARNED_PREMIUM_YOY,SOURCE_FIELD,fundamental_profit_sheet,profit_sheet_report_em,EARNED_PREMIUM_YOY,STOCK_REPORT_PERIOD,FUNDAMENTAL_CHANGE|DISCLOSURE_EVENT,blocked,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_DIRECTLY_EXPOSED,SLOW_TEMPORAL_CHANGE|DISCLOSURE_EVENT,SOURCE_QUALIFICATION_EVIDENCE_INDUSTRY_SPECIFIC,False,False,0.0022251644,,,,,INDUSTRY_SPECIFIC,native identifier suggests sector scope but unit/applicability contract is unresolved,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
