candidate_id,expression_hash,expression,generator_arm,round_id,factor_lane,aligned_ic_mean,aligned_spread_mean,spread_hit_rate,positive_horizon_count,mean_one_way_turnover,blocker_flags,run,source_file,proxy_sortino,mcmc_sortino_median,mcmc_prob_sortino_gt_0,reward_audit_decision,phase3ca_proxy_quality,metric_boundary,generator_route,seed,parent_id,mutation_type,field_family,primitive_family,event_state_family,horizon_bucket,turnover_bucket,family_id,motif_id,subtree_hashes,proxy_quality,train_reward,train_reward_decision,train_reward_blockers,optimizer_reward,optimizer_reward_source,optimizer_reward_metric,optimizer_reward_split,validation_usage,holdout_usage,validation_day_sortino,validation_mcmc_prob_gt_0,holdout_day_sortino,holdout_mcmc_prob_gt_0,train_mean_one_way_turnover,phase3ei_prior_short_policy,phase3ei_source_path,phase3ei_prior_metric,phase3ei_prior_score,phase3ei_prior_decision,phase3ei_prior_decision_priority,phase3ei_recheck_required,phase3ei_required_portfolio_mode,source_round,source_generator,source_lane,fields,train_day_sortino,train_minute_sortino,train_worst_horizon_day_sortino,train_median_horizon_day_sortino,train_horizon_sortino_stdev,train_day_mcmc_p25,train_day_mcmc_prob_gt_0,validation_day_mcmc_prob_gt_0,holdout_day_mcmc_prob_gt_0,inherited_blockers,parallel_chunk_id,train_rank_ic_mean,train_rank_ic_hit_rate,train_rank_ic_loss,train_rank_ic_reward_component,train_rank_ic_obs,train_regime_stability_score,train_regime_reward_component,train_regime_worst_day_sortino,train_regime_median_day_sortino,train_regime_positive_share,train_regime_count,train_regime_method,train_regime_rows,validation_rank_ic_mean,validation_rank_ic_loss,holdout_rank_ic_mean,holdout_rank_ic_loss,phase3eh_oos_usage,budget_status,budget_score,budget_reason,family_key,seed_quota_status,fields_list,max_window,ast_skeleton,ast_operator_sequence,ast_operator_multiset,ast_root_operator,ast_depth,ast_depth_bin,ast_operator_count,ast_operator_count_bin,ast_field_count,ast_field_count_bin,ast_window_count,ast_window_count_bin,ast_max_window,ast_max_window_bin,ast_complexity,ast_complexity_bin,search_memory_key,policy_score,expected_direction,x0_r3_role,note,typed_gate_decision,typed_gate_reason,registry_version,phase3cp_scheduler_source,abs_aligned_ic_mean,phase3bp_blocker_flags,phase3cp_rank,cem_prior_score,phase3cp_real_cm_loop,cm_required_fields,cm_field_gate_decision,cm_missing_fields,cm_turnover_proxy,cm_turnover_proxy_max,phase3dv_lane,phase3dv_seed_status,phase3dv_seed_budget_score,typed_gate_registry_version
phase3dv_00293,453d21f01acb51de42936b31,"CSRank(Sub(Neg(CSRank(MaskedZScore($ctx_rzrq_rzche,120,0.8))),CSRank(EventCount($evt_uplimit_active,15))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_a_elite_budget_deepen,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_00353,sub_context_event,lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,none,multi_or_unknown,low_turnover,8852f2613ce23641a8,ba2c473d8019f5d1b6,2c7d313f826f,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_a_elite_budget_deepen,global_survivor,0.45236941,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00294,8ba6d22758a5e3a66db43eaf,"CSRank(Add(Add(Neg(CSRank(EventCount($evt_uplimit_up_limit_keep_times,5))),Neg(CSRank(MaskedZScore($ctx_hfq_market_cap_yuan,20,0.6)))),CSRank(ValidRatioGate($ctx_rzrq_rzmre,20,0.6))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_b_regime_specialist_budget,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_04983,add_event_two_context,lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,limit_up,multi_or_unknown,low_turnover,ca2b465bcf3111b680,b5abeb226e887172e4,8ce182680df6,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_b_regime_specialist_budget,regime_specialist,0.16125897,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00295,6045f3d22b731e64cf204677,"CSRank(Add(Mul(Sign(Neg(CSRank(SinceLastEvent($evt_uplimit_fd_max)))),CSRank(Sub(Neg(CSRank(MaskedZScore($ctx_billboard_billboard_net_amt,20,0.5))),CSRank(ValidRatioGate($ctx_billboard_accum_amount,10,0.8))))),Neg(CSRank(MaskedZScore($ctx_holder_holder_num,20,0.5)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_c_probation_budget_probe,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_02682,three_context_spread,flow_amount_volume+lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,board_transition,multi_or_unknown,low_turnover,19a9bb461a0ed4e574,d790d57848347eca68,9042a5769d6b,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_c_probation_budget_probe,probation,-0.03262946,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00296,005e091a3b3a60a8741bdcde,"CSRank(Add(Add(Sign(CSRank(EventCount($evt_uplimit_active,20))),Neg(CSRank(MaskedZScore($ctx_billboard_deal_amount_ratio,10,0.8)))),CSRank(MaskedZScore($ctx_billboard_accum_amount,60,0.8))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_d_fresh_self_deepen,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,fresh_self_000,add_event_two_context,flow_amount_volume+lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,board_transition,multi_or_unknown,low_turnover,6ae9c01c28fef4c93b,0f764ec5c92a151a71,2e316a7c6c06,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_d_fresh_self_deepen,fresh_self_deepen,0.0,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00297,10034c60d691999d1cd0aec5,"CSRank(Mul(Sign(Add(CSRank(ValidRatioGate($ctx_rzrq_rzye,20,0.5)),Neg(CSRank(MaskedZScore($ctx_rzrq_rzche,120,0.5))))),CSRank(EventCount($evt_uplimit_active,20))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_a_elite_budget_deepen,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_00353,two_context_gate_event,lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,none,multi_or_unknown,low_turnover,3afe6fe998c50d08d6,f6e00f57a7b588e8ac,c5c3255a2b69,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_a_elite_budget_deepen,global_survivor,0.45236941,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00298,3338af6664f81863441e86f8,"CSRank(Mul(Sign(Sign(CSRank(EventCount($evt_uplimit_active,3)))),CSRank(Sub(CSRank(ValidRatioGate($ctx_rzrq_rzche,10,0.8)),CSRank(ValidRatioGate($ctx_sent_lb_3_num,120,0.5))))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_b_regime_specialist_budget,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_04983,mul_event_context_spread,lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,high_board,multi_or_unknown,low_turnover,596618c18ed1a24b4a,50def4f177c0b85554,612552b69773,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_b_regime_specialist_budget,regime_specialist,0.16125897,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00299,c641c2cae5d1caea484d8b84,"CSRank(Mul(Sign(Sign(CSRank(WindowStateCount($evt_uplimit_fd_max,10)))),CSRank(Sub(CSRank(MaskedZScore($ctx_holder_holder_num,20,0.8)),Neg(CSRank(MaskedZScore($ctx_sent_downlimit_num,60,0.6)))))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_c_probation_budget_probe,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_02682,mul_event_context_spread,lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,none,multi_or_unknown,low_turnover,36d347fb8dc6dca47c,21336b24cee65f7941,bf0a5505f90d,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_c_probation_budget_probe,probation,-0.03262946,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00300,2f3732550f5bda229a9ed713,"CSRank(Mul(Sign(Neg(CSRank(EventCount($evt_uplimit_age_min,40)))),Neg(CSRank(MaskedCorr($ctx_billboard_billboard_buy_amt,$vwap,60,0.6)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_d_fresh_self_deepen,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,fresh_self_000,mul_signed_event_context,lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,board_transition,multi_or_unknown,low_turnover,20c74f41b859dc44eb,434ffc3272ded15d38,9a774451e8d8,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_d_fresh_self_deepen,fresh_self_deepen,0.0,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00301,f3a0deaedfaa68dd0e338196,"CSRank(Add(Mul(Sign(CSRank(EventCount($evt_uplimit_active,40))),CSRank(Add(Neg(CSRank(MaskedZScore($ctx_billboard_turnoverrate,40,0.8))),Neg(CSRank(MaskedZScore($ctx_rzrq_rzye,20,0.6)))))),Neg(CSRank(MaskedZScore($ctx_holder_avg_market_cap,60,0.5)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_a_elite_budget_deepen,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_00353,three_context_interaction,lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,board_transition,multi_or_unknown,low_turnover,a7c36732c0ea9720ac,9177ec0ee02c3f9834,209db95b9a4b,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_a_elite_budget_deepen,global_survivor,0.45236941,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00302,31bc1bbaa4cf6682580427be,"CSRank(Add(Mul(Sign(CSRank(EventCount($evt_uplimit_fd_close,10))),CSRank(Add(Neg(CSRank(MaskedCorr($ctx_rzrq_rzrqye,$amount,120,0.5))),CSRank(ValidRatioGate($ctx_hfq_turnover_ratio,10,0.8))))),Sign(CSRank($m1_first5_high))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_b_regime_specialist_budget,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_04983,three_context_interaction,flow_amount_volume+lagged_context+limit_event_state+opening_state+range_location,cross_sectional+arithmetic+state_transform,opening_state,multi_or_unknown,low_turnover,d2744626f195ef8752,c13ec51b9e060567b4,36b217205f22,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_b_regime_specialist_budget,regime_specialist,0.16125897,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00303,265a75d9eac325b606e80289,"CSRank(Mul(Sign(CSRank(EventCount($evt_uplimit_fd_max,15))),Neg(CSRank(MaskedZScore($ctx_billboard_deal_net_ratio,120,0.8)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_c_probation_budget_probe,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_02682,mul_signed_event_context,lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,board_transition,multi_or_unknown,low_turnover,6d8ce5a6706173a50d,5ecd93223a31194e59,11d6bfdb59b0,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_c_probation_budget_probe,probation,-0.03262946,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00304,9207734f56030aae20a3698f,"CSRank(Add(Sub(CSRank(MaskedCorr($ctx_rzrq_rzrqye,$vol,20,0.8)),CSRank(MaskedZScore($ctx_billboard_turnoverrate,10,0.5))),Neg(CSRank(EventCount($evt_uplimit_age_min,10)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_d_fresh_self_deepen,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,fresh_self_000,spread_context_event,flow_amount_volume+lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,board_transition,multi_or_unknown,low_turnover,de0248638c7cdbf22f,4722cdf1b39a27516a,3b5711344d78,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_d_fresh_self_deepen,fresh_self_deepen,0.0,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00305,89898babf40acbe303d20371,"CSRank(Sub(Neg(CSRank(MaskedZScore($ctx_hfq_float_market_cap_yuan,40,0.8))),CSRank(StateDwell($evt_uplimit_active,3))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_a_elite_budget_deepen,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_00353,sub_context_event,limit_event_state,cross_sectional+arithmetic+state_transform,none,multi_or_unknown,low_turnover,294d47878708d7dcdf,a16b8f70c993a90ba1,dddd65b37f42,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_a_elite_budget_deepen,global_survivor,0.45236941,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00306,cfeb887bea10a97abc6ffbe2,"CSRank(Add(Sign(CSRank(EventAge($evt_uplimit_fd_close))),Neg(CSRank(MaskedCorr($ctx_billboard_turnoverrate,$vwap,10,0.5)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_b_regime_specialist_budget,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_04983,add_event_context,lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,board_transition,multi_or_unknown,low_turnover,7a5bdc75093882ac32,26bbb09b87d605643e,7db063843308,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_b_regime_specialist_budget,regime_specialist,0.16125897,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00307,1e32c4f3cafaa72b90073299,"CSRank(Add(Neg(CSRank(EventCount($evt_uplimit_up_limit_keep_times,20))),Sign(CSRank($m1_first5_last_close))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_c_probation_budget_probe,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_02682,add_event_context,limit_event_state+opening_state,cross_sectional+arithmetic+state_transform,limit_up+opening_state,multi_or_unknown,low_turnover,4833b6fa6350ba524f,bb27211beeb4d6b885,3a442ce8ca14,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_c_probation_budget_probe,probation,-0.03262946,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00308,58b7276b82a4ab851f64188a,"CSRank(Sub(Sign(CSRank(StateDwell($evt_uplimit_up_limit_keep_times,10))),Neg(CSRank(MaskedZScore($ctx_sent_uplimit_num,10,0.8)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_d_fresh_self_deepen,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,fresh_self_000,sub_event_context,limit_event_state,cross_sectional+arithmetic+state_transform,limit_up,multi_or_unknown,low_turnover,fbe6dd3de62a64b19b,aafe9fb540c3faf51a,9971c3af0eca,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_d_fresh_self_deepen,fresh_self_deepen,0.0,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00309,7b665e4bb036048e9188dcb8,"CSRank(Add(Mul(Sign(CSRank(StateDwell($evt_uplimit_active,5))),CSRank(Sub(CSRank(ValidRatioGate($ctx_hfq_pb,10,0.5)),CSRank(MaskedZScore($ctx_sent_downlimit_num,120,0.8))))),CSRank($m1_first5_last_return_vs_open)))",phase3dv_budget_pool_self_deepen,phase3dv_lane_a_elite_budget_deepen,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_00353,three_context_spread,limit_event_state+opening_state,cross_sectional+arithmetic+state_transform,opening_state,multi_or_unknown,low_turnover,45d5813f329607479a,11d9513ca1f08e0d0b,0cda589e1e26,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_a_elite_budget_deepen,global_survivor,0.45236941,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00310,f5dc34cf44a0e9270a10aa6d,"CSRank(Mul(Sign(Add(Neg(CSRank(MaskedCorr($ctx_rzrq_rqye,$vwap,60,0.5))),Neg(CSRank(MaskedZScore($ctx_sent_uplimit_num,40,0.5))))),Neg(CSRank(EventCount($evt_uplimit_up_limit_keep_times,20)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_b_regime_specialist_budget,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_04983,two_context_gate_event,lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,limit_up,multi_or_unknown,low_turnover,f9ee64fdff55d64cdb,3b1f5163ac3fb8cce8,00ed0baad834,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_b_regime_specialist_budget,regime_specialist,0.16125897,phase3ce1_typed_primitive_gate_v1_20260618
phase3dv_00311,6dd2df6f5c504a8b56d91acf,"CSRank(Add(Sub(CSRank(ValidRatioGate($ctx_hfq_market_cap_yuan,40,0.5)),Neg(CSRank(MaskedZScore($ctx_billboard_sell_ratio,10,0.8)))),Neg(CSRank(WindowStateCount($evt_uplimit_fd_max,15)))))",phase3dv_budget_pool_self_deepen,phase3dv_lane_c_probation_budget_probe,,,,,,0.14,,,,,,,,0,budget-pool pack only; Phase3CM train reward is optimizer feedback; validation/holdout report-only,phase3dv-budget-pool-self-deepen-pack,20260630,phase3dv_02682,spread_context_event,lagged_context+limit_event_state,cross_sectional+arithmetic+state_transform,board_transition,multi_or_unknown,low_turnover,b0d43526c3d313dcde,6c55c1444955c110b5,98c2c5af1aa2,0,,,,,,,,audit_only_not_budgeted,audit_only_not_budgeted,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3eh_stage0_trainonly_wide_dv_pack_20260704\phase3dv_budget_pool_candidate_audit.csv,phase3ca_proxy_quality,0.0,,0,True,long_only_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,allow,no blocked field/primitive combination detected,,,,,,,,,,,,,phase3dv_lane_c_probation_budget_probe,probation,-0.03262946,phase3ce1_typed_primitive_gate_v1_20260618
